"","Url","Date","Title","Body"
"17","https://www.theguardian.com/commentisfree/2020/apr/07/value-key-workers-low-pay","2020-04-07T04:00:20-0400","  
 We say we value key workers, but their low pay is systematic, not accidental ","This weekend brought the news that two workers at London’s Pentonville prison, Bovil Peter and Patrick Beckford, had died with symptoms of Covid-19. “Symptoms” is nowadays a euphemism for “they weren’t tested”, and a grim reminder of the hundreds of thousands of key workers we are asking the world of, but whose selflessness is not being reciprocated.These are tragedies laced with guilt for all of us: plainly, the most dangerous place to be during this epidemic is in a densely populated care environment, whether a hospital, school or prison. People work in them because they have a passion, but also because there is no alternative, and they do so on all our behalves.Prison officers have always been the unsung heroes of public duty: never quite macho enough for the people who glorify the armed forces; always a bit too authoritarian for those who valorise nurses. They are some of the most inventive and diligent people working anywhere in the business of caring for others, but they have generally done so without much credit.This crisis is forcing an urgent re-evaluation of that, along with all those other jobs that were previously classed as low-value yet now turn out to be the most important in the country. Words are not enough, and nor is clapping; you can praise care workers to the skies, but if you’re paying them the minimum amount in 15-minute segments, without security of hours or of employment, without sick or holiday pay, then the praise is hollow.You can wax sentimental about the holy vocation of nursing, but you cannot then bring second-year students on to the frontline to fight coronavirus and still expect them to pay their tuition fees. You cannot claim, as the health secretary, Matt Hancock, told Andrew Marr on Sunday, that this isn’t the right time to talk about pay rises; it is the best and only time to talk about pay rises, when we have finally realised, with a jolt, just how much we rely on people who put their jobs ahead of their own safety.Yet this is about more than money: Keir Starmer accepted the Labour leadership on Saturday with the rousing Old Testament statement about all key workers, cleaners, paramedics, carers, porters: “For too long they’ve been taken for granted and poorly paid. They were last and now they should be first.” But what would it actually mean to put these jobs first? Money is some of the answer, but we also have to look at the conditions and assumptions that drive wage stagnation and the steady erosion of security.There is nothing radical in the observation that jobs are often described as low-skill, when actually they are just poorly paid. More radical, yet still accurate, is the assertion that they are characterised as “low-skill” deliberately. Caring is a job of tremendous skill, hard as well as soft. And while there is a huge amount of bolt-on expertise that employers require, from administering medicines to dealing with dementia, this is not reflected in any career progression. It is not unusual for a carer in her 40s to be on the same hourly rate, adjusted for inflation, that she was on at 18.This has been systematic, not accidental. Without progression, the wage bill can remain reliably static, which is the only way the financial architecture of the sector makes sense.There is often better progression in public sector work, but the combination of the austerity-years pay freeze and a new normal (extending even to the police) of people at the start of their career being expected to work voluntarily, which itself erodes starting salaries, has had a striking effect on these jobs.Ironically, Theresa May was right when she famously said that a nurse might use a food bank for “complicated reasons”. Of course there’s a very simple reason – that nurse is not being paid enough. But the feedback loop between the private and public sectors – low pay, insecurity and poor conditions legitimised in one sector and migrating to another – is actually quite complicated.And there’s an overarching fallacy, that a job many people could do must be inherently low in value. By these lights, huge numbers of people – cleaners, drivers, shop assistants – are without prospects, being so replaceable. The times are testing this assumption to destruction – when you’re looking for the people whose courage we need in order for civilisation to survive, you don’t have to look much further than the postal worker or the hospital porter.In the immediate term, putting key workers first means personal protective equipment; it means collective and determined effort to strip as much risk as possible out of essential jobs that simply wouldn’t get done if everyone looked out for themselves. But there will be an era after coronavirus; and one thing to carry into it will be a determination never again to think, talk about or treat people as though logic demands they should be screwed down to their lowest possible price.• Zoe Williams is a Guardian columnist"
"18","https://www.theguardian.com/world/2020/apr/07/coronavirus-uk-how-many-confirmed-cases-are-in-your-area-covid-19-map","2020-04-07T03:43:52-0400","  Coronavirus UK: how many confirmed cases are in your area? ","Please note: these are government figures on numbers of confirmed cases - some people who report symptoms are not being tested, and are not included in these counts.Note: if you do not see charts and tables above, click here for a full version.These figures come from data published by Public Health England, working with the Department for Health and Social Care and Health Protection Scotland. Some of the numbers are updated daily, though others may be updated more regularly.Since first being identified as a new coronavirus strain in patients from the city of Wuhan in Hubei province, China, late last year, covid-19 has spread around the globe.The virus can cause pneumonia. Those who have fallen ill are reported to suffer coughs, fever and breathing difficulties. You can find out more about the symptoms and the latest government guidance here.There are things you can do to protect yourself and slow the spread of the virus. Chief among them are regularly washing your hands for at least 20 seconds with soap and water, and catching coughs and sneezes in tissues."
"19","https://www.theguardian.com/society/2020/apr/07/care-home-residents-connected-in-lockdown","2020-04-07T03:41:57-0400","  Stories, songs and iPads: how care home residents are staying connected in lockdown ","“Covid is a nightmare,” says Kristy Smith, manager at St Mary’s care home in Suffolk, “but it has brought humanity to such a beautiful point with kindness. I think it has brought out the absolute best in people.”Care workers are on the coronavirus frontline and many have reported their concerns over severe shortages of personal protective equipment. But Smith has been keen to ensure that spirits are kept high among the 49 residents at the home near Ipswich.People have been kinder to each other – I hope society can keep that little nugget of lovelinessVisits from families, activity providers and the local community are an integral part of daily life in a care home. But during lockdown, providers are using other ways of keeping residents connected.“We know how important it is that people can stay in touch with their friends and relatives,” says Sara Livadeas, chief executive of the Fremantle Trust. “Knowing that someone cares about you is a basic human need. It also provides reassurance to relatives who have entrusted the care of their loved ones to others.”The trust, which supports approximately 1,200 older people and people with learning disabilities, is using video calling technology across its homes and services to enable contact with friends and family.Some of its homes have also been setting up appointments allowing relatives who live nearby to visit during their daily walk. They can sit outside while chatting on the phone, meaning people can see their loved ones “in the flesh”.Lilian Faithfull Care, which runs five homes in Gloucester, has also been using technology to keep its 300 residents in touch with their families.“The homes are taking lots of pictures every day of residents doing activities and sending them so people can be reassured,” says Kelly Richardson, Lilian Faithfull Care’s marketing and fundraising manager.“They are living their daily lives – taking part in activities such as singing, reading, painting, flower arranging or sitting outside in the garden. They have got the companionship of each other and care teams, and we are concentrating on keeping families up to date, sending newsletters or posting pictures on Facebook.”Lilian Faithfull is part of the Postcards of Kindness project, which asks people to write to care home residents, and is using social media and local papers to encourage those in the area to send in letters and pictures. Residents have also been painting rainbow pictures and displaying them at their windows, says Richardson, “to show they are passionate about keeping hopeful”.Homes across the country have been involved in projects to bring generations together, such as hosting nurseries or inviting in local schools. While physical visits have stopped during the coronavirus outbreak, intergenerational activities are continuing virtually.In Hampshire, the Sunrise of Fleet home hosted regular storytime sessions with the pupils from a local school coming in to read their favourite books. When schools in the area closed, the home put out a call via social media for children to take part in digital storytimes instead.Families have been getting in touch to take part in the sessions – with some of the children putting on their school uniform to read to the residents, who watch on iPads or a smart TV.Lisa Baxter, activities and volunteers coordinator, says parents who used to attend a mother and baby group at the home have been sending in videos so residents can keep up with the children’s milestones.Charity Kissing it Better brings generations together by asking young people to share their talents – which may include music, drama, dance, knitting or juggling – with older people in hospitals and care homes. Since the lockdown was introduced, its volunteers have been singing in the grounds of care homes, outside residents’ windows.In Suffolk, Smith says children living near the home have been sending in letters and pictures, and as people around the country joined the Clap for Carers, the home’s neighbours applauded her colleagues as they finished their shift.People have left toiletries and other treats for residents and staff, while a local homelessness charity gifted its surplus milk, break, cake and other treats.Smith says she’s already planning a garden party once the coronavirus crisis ends “because there’s a lot of people we need to say thank you to”.“People say they can’t wait for it to be over,” she says. “But the beautiful aspects – people have been kinder to each other and smiling at each other – I hope society can keep that little nugget of loveliness.”"
"20","https://www.theguardian.com/australia-news/2020/apr/07/lifeboat-australia-sets-sail-as-government-releases-coronavirus-modelling","2020-04-07T03:34:56-0400","  
 Lifeboat Australia sets sail as government releases coronavirus modelling ","The federal government on Tuesday released elaborate modelling of the coronavirus spread which was entirely theoretical and had nothing to do with Australia.It was one of the odder moments of the public debate on Covid-19 over the past three weeks.Straight-shooter chief medical officer Brendan Murphy was asked by a reporter Tuesday whether the modelling “indicated anything about the relative effectiveness of different measures” employed in Australia.Murphy replied: “It doesn’t, unfortunately.”Which opens the question of why he was there, at a press conference in Canberra with Scott Morrison, unveiling a vast range of data and projections which had no application to this country.It is too early for the Australian experience have been modelled. There have been only about 500 cases from community contact – as opposed to those imported from other countries or cruise ships – and that isn’t a big enough tally to work on.But the graphs and tables on display did have a purpose – although not the one they were designed for – and it wasn’t a wasted occasion as far as the government and its advisers were concerned.It was an opportunity to quell the increasing “show us the modelling” demands. In effect the response was: You wanted modelling, you’ve got modelling, even though it is irrelevant to this country.More importantly, it was a tactic to underline the critical urgency of Australians continuing to follow the instructions to stay home, keep washing hands, and taking other measures to limit the Covid-19 menace.Expect over the coming few days more government pleas for Australians to maintain hygiene and social contact discipline, and to ignore the traditional Easter temptation to go travelling with the family.It was an opportunity to reinforce the success of these measures, and rank the Australian performance as superior to that elsewhere – even if there was no modelling to substantiate the boast.The prime minister and his top health adviser were looking over their shoulders rather than projecting ahead. They were directing attention, for example, to the strength of our health system in contrast to the frail structures overseas. Murphy said the national cabinet of federal and state leaders, who met Tuesday “has asked for a raft of options”, and promoted a cute analogy.“We have put ourselves on a life raft, unlike the US and other countries that are sitting in the water,” Murphy told reporters.“We are on a life raft. We have to chart the course of where we take that life raft.”Morrison made a similar point with considerably less poetry.He said the data showed “that by taking the measures that we are taking, you can make a difference”.The prime minister said those measures were “buying time, giving us the opportunity for more choices”."
"21","https://www.theguardian.com/world/video/2020/apr/07/we-must-keep-the-tension-in-the-cord-morrison-urges-covid-19-vigilance-over-easter-video","2020-04-07T03:25:07-0400","  'We must keep the tension in the cord': Morrison urges Covid-19 vigilance over Easter – video ",""
"22","https://www.theguardian.com/australia-news/2020/apr/07/can-i-get-tested-for-coronavirus-in-australia-a-state-by-state-breakdown","2020-04-07T03:16:15-0400","  Can I get tested for coronavirus in Australia? A state-by-state breakdown ","A reduction in the number of new confirmed cases of coronavirus in Australia has coincided with a decline in the number of people returning from overseas. Australian health authorities in a number of states and territories are now easing up previous restrictions on testing so that at-risk workers or those in hotspots can be tested for possible community transmission.If you suspect you have coronavirus in Australia and want to get tested, here’s a guide to the criteria in each state and territory. In all jurisdictions you remain eligible for testing if you are showing symptoms and you have recently been overseas or been in contact with a confirmed case.People with fever or flu-like symptoms in Sydney – Waverley, Woollahra, Dee Why, Manly, Ryde, Macquarie Park – and regional NSW: Broken Hill, Lake Macquarie, the Manning Valley, Nowra, south Nowra, Byron Bay and Port Macquarie can now get tested due to concerns about clusters in those areas. You also meet NSW testing criteria if you have a fever or respiratory illness and live in a high-risk location (aged care facilities, boarding houses etc), are an aged care or healthcare worker, identify as Aboriginal in a regional or remote community or have been referred by a GP for testing.Victorians who are over 65, school teachers, childcare workers and firefighters who attend medical emergencies can also get tested if they have symptoms. Healthcare workers, police, and aged care workers were already eligible to get tested.The Queensland chief health officer Dr Jeannette Young announced on Monday testing would be done in hotspots on the Gold Coast, Brisbane and in Cairns after 32 cases where the source of the transmission was unknown. The state’s other testing criteria includes people with a fever or respiratory illness and living in a high-risk location (aged care facilities, boarding houses etc), aged care or healthcare workers, and those who identify as Aboriginal in a regional or remote community.Western Australia expanded its testing last week to include any member of the general public who presents at a Covid-19 clinic with both a fever and an acute respiratory infection. High-risk workers with either of those conditions can get tested, and anyone in a high-risk setting like an aged care facility or detention centre where two or more people have either symptom can get tested.The ACT has random testing at Weston Creek and a drive-through testing clinic at Epic (Exhibition Park in Canberra), where anyone with coronavirus symptoms can get tested. You can get tested if you have symptoms and have travelled overseas or interstate in the past 14 days, if you have symptoms and have been in contact with a confirmed case, or if you have symptoms and you are a health or aged care worker.The existing conditions remain in place. That is, only people with symptoms who have travelled internationally or interstate recently or have had contact with a confirmed case can get tested. However, health and aged care workers with both a respiratory illness and fever can get also tested.You can get tested if you have returned from interstate or overseas in the past 14 days and develop a respiratory illness, or have been in contact with a confirmed case, or have severe community-acquired pneumonia and there is no clear cause, or you are a healthcare worker who has a respiratory illness and a fever.On Sunday, Australia’s chief medical officer, Brendan Murphy, said the biggest concern in Australia was the community transmission, which accounts for about 10% of cases nationally.“I may sound like a broken record at times but community transmission is what worries me most of all,” he said.“Those are the reason we have brought in the social distancing measures and all the measures to stop the spread.”He said Australia was in a good place, and achieving good control because the community was mostly complying with what had been asked. He urged people to not travel or have parties over Easter."
"23","https://www.theguardian.com/world/2020/apr/07/controversial-malaria-drug-hydroxychloroquine-to-be-given-to-coronavirus-patients-in-australia","2020-04-07T03:16:02-0400","  Controversial drug hydroxychloroquine to be given to coronavirus patients in Australia ","A controversial anti-malaria drug will be given to Australian Covid-19 patients in hospitals outside of clinical trials, the federal government confirmed, after the therapeutic goods registration requirements for two drugs were waived to allow them to be imported to and stockpiled in Australia.The drugs, hydroxychloroquine and chloroquine, are being explored in clinical trials around the world for their potential as a coronavirus treatment to ease symptoms, or as a preventative drug to stop people being overcome with the infection. Trials are exploring use of the drugs on their own as well as in combination with others.But clinicians have warned that hydroxychloroquine can cause severe and even life-threatening side-effects, and have cautioned against using it for conditions for which it has not been tested. It is a proven treatment for malaria and for some autoimmune conditions.Studies on its efficacy as a Covid-19 preventative or treatment are mixed. Much of the focus on the drug came after a small French study, which has since been widely disputed and been found to have omitted data contain spurious results. A small study from China found no benefit to chloroquine being given to Covid-19 patients.Hydroxychloroquine has also caused division within the White House, Axios reported, after the US president, Donald Trump, hyped it as a “game changer” in treating the virus. The White House infectious disease expert warned Trump that evidence for the drug was only anecdotal and far from proven.A health department spokesman said the inclusion of the medicine in the national medical stockpile was based on not only its proven clinical uses, but on its potential clinical utility in the absence of a well-documented treatment.While “clinical trials are critical for ensuring the safety and effectiveness of potential treatments, before they are made available through the health system”, the spokesman said, the drug would be made available not only for clinical trials but “for use in hospitals for ill patients”.The government said under an emergency exemption to therapeutic goods registration requirements the drug would be sourced from overseas and imported, including intermediates and other raw materials so that local manufacturing could occur.The department confirmed that the former federal politician Clive Palmer, who has said he will produce 1m doses of the drug, has a prior written arrangement with the commonwealth and so his plan aligned with the emergency exemption.“It is anticipated that medicines containing hydroxychloroquine sulfate will be made available to the national medical stockpile from a number of pharmaceutical companies,” the spokesman said. “Some of these include generous donations funded by Mr Clive Palmer.”Novartis Pharmaceuticals Australia has also confirmed that it will provide doses. And the government is investing $1.5m to support guidance for clinicians to ensure they are given the best possible advice on managing Covid-19 patients.An infectious diseases expert and former World Health Organization adviser, Prof Peter Collignon, said he was concerned the stockpiling was being driven by hype and panic.“It a very bad idea to have panic driving drugs we are going to give to people and chloroquine is just an example of panic,” Collignon said.“It is very important to look at and evaluate these drugs around the world but to only issue these drugs after that evaluation. Or we run the risk of killing people.“I would be worried about it being made available in the absence of strong trials and doctors make panicked decisions. Panic can blur good science and doing things safely.”He said Australia was not overwhelmed with patients in hospitals like New York and London were, so Australia had time to make careful and considered clinical decisions.Dr Sacha Stelzer-Braid, a senior scientist in the virology research lab at the University of New South Wales and the Prince of Wales hospital, said while laboratory studies using hydroxychloroquine to inactivate the virus look promising, we still needed to be cautious about the possible use of the drug to shorten the duration of infection or even possibly prevent infection, if used prophylactically in healthcare workers, for example.“We do need to wait for the results of proper clinical trials to see whether the in vitro laboratory results translate to having any effects in humans,” he said.“It sounds like part of the stockpile will be used for these clinical trials in the first instance, which is a wise move. At the moment we don’t have any antivirals that we can use against the virus, so I can understand the move to acquire a drug that has preliminary evidence as possibly effective. However, I think we still need to be careful and observe our usual protocols of clinical trials, albeit at a more accelerated rate than usual.” "
"24","https://www.theguardian.com/technology/2020/apr/07/whatsapp-to-impose-new-limit-on-forwarding-to-fight-fake-news","2020-04-07T03:00:19-0400","  WhatsApp to impose new limit on forwarding to fight fake news ","WhatsApp is to impose a strict new limit on message forwarding as the Facebook-owned chat app seeks to slow the dissemination of fake news, the company has announced.If a user receives a frequently forwarded message – one which has been forwarded more than five times – under the new curbs, they will only be able to send it on to a single chat at a time. That is one fifth the previous limit of five chats, imposed in 2019.Even before the Covid-19 pandemic, more than 40 million Americans relied on food banks to get enough to eat. Now, the demand for emergency food aid is growing exponentially as millions of people lose their jobs. As this demand grows, food banks are receiving far fewer donations from retailers as people are buying in bulk, so stocks are low. This means food banks must buy more supplies to make sure they have enough to feed every hungry American asking for help.The Feeding America network of 200 food banks secures and distributes 4.3 billion meals each year through 60,000 food pantries and meal programs. They help vulnerable communities including the elderly and disabled, as well as providing free nutritional lunches for school children from low-income families.If you want to help, find your local food bank, and go to their website to donate. You can also donate to Feeding America’s Covid-19 response fund.Food banks rely on volunteers, and Feeding America and food pantries across the US urgently need help as most regular volunteers are senior citizens who are particularly vulnerable to Covid-19. If you are interested in becoming a new volunteer, use Feeding America’s tool to find your local food bank or pantry but please get in touch with them first before showing up. Remember, if you’re worried about your own health or the risk to a family member, “stay home” is the advice.Feeding America also says you can help in small ways like following your local food bank on social media and sharing what they are doing online, or by becoming an advocate for the fight to end hunger in America.The change does not completely prevent widespread forwarding, since ultimately a message can be passed on however many times a user is happy to hit the forward button.But by inserting friction into the process, the company hopes to slow some of the most viral messages on its platform, such as the widely spread falsehood that coronavirus is related to 5G. That claim has led to the vandalisation of more than 20 phone masts in the past week.“We’ve seen a significant increase in the amount of forwarding which users have told us can feel overwhelming and can contribute to the spread of misinformation,” said a WhatsApp spokesperson in a blogpost on Tuesday morning.“We believe it’s important to slow the spread of these messages to keep WhatsApp a place for personal conversation.”Because of the encryption WhatsApp uses, the company cannot see the contents of messages sent on its platform. That prevents it from employing the same moderation strategies as Facebook or Twitter, which can take down harmful content that is flagged.Instead, the company has long worked to introduce friction into messaging more generally, as well as provide users with information that could help them know whether a message is trustworthy.The latter is achieved by noting when a message has been forwarded or frequently forwarded – indicated with a double arrow icon – while the former has led to progressively stricter limits on mass mailings.Until 2018, for instance, users had been able to forward a message to 250 groups at once; that was reduced to 20 that year, five in 2019 and one now. WhatsApp says those measures reduced message forwarding by 25% globally.Widely forwarded messages can be particularly dangerous on WhatsApp, where they often come with the implicit approval of a friend or family member, and are rapidly disconnected from their initial context.But the company argues that not all forwarding is bad. “We know many users forward helpful information, as well as funny videos, memes and reflections or prayers they find meaningful. In recent weeks, people have also used WhatsApp to organise public moments of support for frontline health workers.”"
"25","https://www.theguardian.com/global-development/2020/apr/07/primark-announces-wage-fund-for-garment-workers",NA,"Human rights in focus  Primark announces wage fund for garment workers ",""
"26","https://www.theguardian.com/australia-news/2020/apr/07/australia-coronavirus-victims-covid-19-related-deaths","2020-04-07T02:40:15-0400","  Australia’s coronavirus victims: Covid-19 related deaths across the country ","The Australian death toll from Covid-19 related illnesses stands at 46, as of 7 April. This story will be updated as further deaths are confirmed and Australia’s coronavirus victims are identified.James Kwan, 78, PerthJames Kwan was the first person in Australia to die after being diagnosed with Covid-19. The 78-year-old Perth man was a passenger on board the Diamond Princess, a cruise ship that was forced to quarantine in the Japanese port of Yokohama in February.He and his wife were among the 150 Australians who were isolated on board.He was transported home to Australia on a government-chartered Qantas flight and was diagnosed while isolating in Howard Springs, Northern Territory. He was then moved to a Perth hospital where died in the early hours of 1 March.Kwan has been remembered as a tourism pioneer, establishing Perth’s first inbound tourism company, Wel-Travel in 1988. He was a founding member of the Western Australian Tour Operators Association, now known as the Australian Tourism Export Council.Ray Daniels, 73, PerthOn 26 March a second WA man, Ray Daniels died at the Joondalup Health Campus after being diagnosed with Covid-19.“We as a family are completely devastated by the sudden death of our father, husband and grandfather. He was a very fit, healthy and active man with no known underlying health issues. He showed no real significant signs of being unwell until he collapsed at home on Wednesday morning. He died within 48 hours,” his family said in a statement.“Clearly this virus does not discriminate and we never believed for one second that it would take him from us.”He disembarked from the Celebrity Solstice cruise ship in Sydney earlier in the week.UnnamedOn 3 April a German tourist died in Perth. The man, in his 70s, was a passenger on the Artania cruise ship and had been transferred to hospital a week earlier.On 6 April WA health minister Roger Cook announced a man in his 80s died from Covid-19 at Royal Perth hospital.Garry Kirstenfeldt, 68, ToowoombaGarry Kirstenfeldt was the second Queensland victim, and the first to die in Queensland.The 68-year-old died on 25 March in Toowoomba, after recently disembarking from the Voyager of the Seas cruise ship in Sydney.His family say he was an avid traveller.“Our father was a man with much more life in him,” his children said in a statement.“He had been on 16 cruise ships and loved to relax with family or worry about activities to keep us entertained … We never expected his 17th cruise to be his last or no one to be at his side for the last moments of his life. As his family, this was the first time he had been in hospital and we were not at his side.”The Queensland Department of Health said he had a serious underlying medical condition before contracting the virusHis wife Jennifer and other members of his family are now in self-isolation.Karla Lake, 75, CabooltureKarla Lake, and her husband Graeme both contracted Covid-19 while on the Ruby Princess cruise ship.Graeme told 7 News that he was in the room with Karla when she passed away in a Caboolture hospital on 29 March.“She was just the loveliest person you could ever have married,” he said.“She was an angel. She used to do work for Vietnam veterans in Hervey Bay… She would have done anything for everyone.”Des Williams, 85, ToowoombaOn 2 April Des Williams, who was a passenger on the Ruby Princess cruise ship, passed away in a Toowoomba hospital.His family say he was a patient and loving grandfather.“Des was a beautiful man who saw the best in every person and gave so much of his time to each and every one of us,” his relative Jacqui Blackburn posted on Facebook.“The news are reporting that an elderly man passed away, but while Des was 85, he had the health and strength of a 75-year-old. I wish they wouldn’t say he was elderly because he was nothing like that. He would spend most of his days in the garden tending to his plants and his garden.”Williams was a retired minister at St Stephen’s Uniting Church.His wife Bev was also a passenger on the ship, however, relatives say she is in good physical health.UnnamedOn 5 April Queensland Health confirmed that a 78-year-old man had died at the Prince Charles hospital in Brisbane. The man had underlying medical conditions and had contracted the disease after recently returning from a cruise.*Queensland counts the death of a Queensland woman who died in Sydney as part of its toll but she is included in national figures under NSW deaths and is in this piece too.Janet Lieben, 67, OrangeOn 1 April, Janet Lieben, became the youngest person in Australia to die after contracting Covid-19.The 67-year-old was a passenger on the Ruby Princess cruise ship.The Daily Telegraph has reported that her husband, Jerry, also contracted the disease on board, and was unable to be with her as she passed away in a regional hospital in Orange.The Dorothy Henderson LodgeSix of the NSW Covid-19 deaths have been residents of the Dorothy Henderson Lodge aged care facility in the Sydney suburb of Macquarie Park. A 95-year-old woman died on 3 March, followed by an 82-year-old man on 9 March, a 90-year-old woman on 14 March and a 91-year-old woman on 28 March. The death of a 95-year-old woman was reported on 1 April.On April 7 A 90 year-old male died at Dorothy Henderson Lodge in Macquarie Park.A number of other residents and staff members have tested positive for Covid-19.Opal Care BankstownThere are now two deaths associated with Opal Care Bankstown.On 6 April NSW Health confirmed an 86-year-old male resident died at Liverpool Hospital.The next day a 90 year-old male resident died at the same hospital.UnnamedOther NSW Covid-19 related deaths include an 86-year-old man on 18 March and an 81-year-old woman on 20 March.A 77-year-old woman from the Sunshine Coast died after her health deteriorated on a flight to Sydney on 13 March. She was taken to a Sydney hospital but could not be resuscitated. It was later confirmed she had Covid-19. She is believed to have had an underlying medical condition.On 3 April, a 74-year-old woman who is believed to have contracted the virus overseas died in an Albury hospital. On the same day, a 75-year-old man died in Wollongong. He was a passenger on the Ovation of the Seas cruise ship.On 5 April, NSW Health authorities confirmed four men died overnight. A 61-year-old in Hornsby Hospital, a 76-year- old and 80-year old at Westmead and a 91-year-old from Port Macquarie. Three of these men were believed to be passengers on board the Ruby Princess.It follows the death of another unnamed passenger on 24 March, with a woman in her 70s dying after disembarking from the Ruby Princess earlier that week. She was transported directly to the hospital from the ship. The NSW Health Department said she was one of the initial three passengers who were confirmed to have tested positive on board the ship. At least 550 Covid-19 cases have been associated with the cruise throughout Australia, as at 2 April.On 6 April, an 85-year-old-man died at Liverpool Hospital, he was a close contact of another confirmed case of Covid-19.On 7 April, 87 year-old woman passed away at Sutherland Hospital. She was a passenger on the Ruby Princess.Three men, all in their 70s, died on 26 March after being diagnosed with Covid-19. The death of a fourth man, in his 80s, was reported on 29 March.On 1 April, a woman in her 70s died in hospital. The death of another woman in her 60s, which occurred the same night in a Melbourne hospital, was reported the following day.On 3 April, the chief health officer confirmed a man in his 70s had died in intensive care in hospital overnight.On 4 April, the chief health officer confirmed a woman in her 70s had died in hospital overnight.On 6 April, Victorian health minister Jenny Mikakos confirmed that a man in his 50s and a woman in her 80s had died overnight. The man, who died in hospital, is the youngest person to date to die after a Covid-19 diagnosis in Australia.On 7 April, Premier Daniel Andrews said an 11th Victoria died overnight.On the morning of 30 March, Tasmanian premier Peter Gutwein confirmed the state’s first death, a woman in her 80s, who died in the North West Regional hospital in Burnie. A second Tasmanian death was reported on 31 March, a man in his 80s. Both had been passengers on the Ruby Princess, the state’s health minister, Sarah Courtney, said.On 7 April, a man in his eighties died at the North West Regional Hospital. He was a passenger on board the Ruby Princess.A woman in her 80s became the territory’s first fatality on 30 March. She had been a passenger on the Ruby Princess, the territory’s health authorities reported.A man in his 80s, who had pre-existing health issues, died at the Canberra Hospital on 4 April.On 7 April, South Australia recorded the state’s first death, a 75-year-old man from metropolitan Adelaide. He passed away overnight at the Royal Adelaide Hospital.A 36-year-old Australian man diagnosed with Covid-19 died in Iceland.However, doctors said the man’s symptoms were atypical and although he had the illness they were continuing to investigate the cause of his death."
"27","https://www.theguardian.com/education/2020/apr/06/school-closures-have-little-impact-on-spread-of-coronavirus-study","2020-04-07T02:31:30-0400","  School closures have little impact on spread of coronavirus, study finds ","School closures are likely to have a relatively small impact on the spread of Covid-19 and should be weighed against their profound economic and social consequences, particularly for the most vulnerable children, according to a UK study.The research, led by University College London (UCL), is the first to look at evidence behind many governments’ decision to shut schools and keep pupils at home.According to the UN’s education body, Unesco, more than 90% of the world’s pupils have been affected by closures.The UCL-led study concludes that the evidence to support the closure of schools to combat Covid-19 is “very weak”, and statistics from influenza outbreaks suggest school closures “could have relatively small effects on a virus with Covid-19’s high transmissibility and apparent low clinical effect on schoolchildren”.The research team reviewed 16 studies of recent outbreaks of other coronaviruses, including the 2003 Sars epidemic in mainland China, Hong Kong and Singapore, and found that school closures did not help control the epidemic.“We know from previous studies that school closures are likely to have the greatest effect if the virus has low transmissibility and attack rates are higher in children. This is the opposite of Covid-19,” said the study’s lead author, Prof Russell Viner, of UCL Great Ormond Street Institute of Child Health.“Data on the benefit of school closures in the Covid-19 outbreak is limited but what we know shows that their impact is likely to be only small compared with other infection-control measures such as case isolation and is only effective when other social isolating measures are adhered to.”Viner, who is president of the Royal College of Paediatrics and Child Health, said the benefit gained from closing schools had to be weighed against the costs. “Children’s education is damaged and their mental health may suffer, family finances are affected, key workers may need to stay home to look after children and vulnerable children may suffer most.”He also highlighted the need to start working out how to return students to education and keep them in school safely.“Countries that have closed schools, such as the UK, have to now ask hard questions about when and how to open schools. Interventions in schools, such as closing playgrounds, keeping students in constant class groups/classrooms, increasing spacing between students in classes, reducing the school week and staggering school start and break times across years or classes should be considered if restrictive social distancing policies are to be implemented for long periods of time.”Prof Neil Ferguson, of Imperial College London, who is one of the key epidemiologists advising the government, said: “While school closure as a measure on its own is predicted to have a limited effectiveness in controlling Covid-19 transmission, when combined with intense social distancing it plays an important role in severing remaining contacts between households and thus ensuring transmission declines.”Robert Dingwall, a professor of sociology at Nottingham Trent University, said the UCL study suggested the public health benefits of school closures were not proportionate to the social and economic costs imposed on children and their families.“It also underlines how the assumptions used in modelling the Covid-19 pandemic may rest on very flimsy foundations in terms of scientific evidence. This work suggests that UK schools could and should begin to reopen as soon as practicable after the initial wave of cases has passed through.”The study team included researchers from UCL Great Ormond Street Institute of Child Health, UCL Institute of Education, London School of Hygiene & Tropical Medicine, University of Cambridge and University of Sydney. The study is published in the Lancet Child and Adolescent Health journal.A government spokesperson said: “The decision to close schools was taken in line with scientific advice on how to limit the spread of the coronavirus. We asked most children to stay at home in order to protect the NHS and save lives.“Schools will remain closed until further notice, except for children of critical workers and the children who are most vulnerable. We will reopen schools when the scientific advice indicates it is safe to do so.”"
"28","https://www.theguardian.com/politics/live/2020/apr/06/uk-coronavirus-live-boris-johnson-spends-night-in-hospital","2020-04-07T02:30:26-0400","Politics live with Andrew Sparrow  Government says it’s ‘too early’ to say when UK lockdown will end as death toll reaches 5,373 – as it happened ",""
